ID,First Name,Last Name,DOB,Role,Money Available,Flights Purchased,MineAir Membership,Username,Password
454,Michelle,Sexton,3/5/57,Employee,53.20799999999923,6,true,michellesexton,Fun!23
714,Timothy,Jones,4/21/57,Employee,41.545624999999845,5,true,timothyjones,Fun!23
343,Jeffrey,Sloan,4/24/57,Employee,66.44812499999904,5,false,jeffreysloan,Fun!23
426,Mark,Lamb,4/28/57,Employee,-20.771500000001538,3,true,marklamb,Fun!23
269,Michelle,Jones,5/4/57,Employee,58.33487500000058,2,true,michellejones,Fun!23
608,Linda,Robles,7/2/57,Employee,5.315874999999593,7,false,lindarobles,Fun!23
866,Jody,Sanchez,8/11/57,Employee,100.68387499999986,4,true,jodysanchez,Fun!23
97,Stephanie,Mcdonald,8/26/57,Employee,61.51437499999952,5,true,stephaniemcdonald,Fun!23
635,Beth,Sharp,9/3/57,Employee,-50.427999999999656,4,false,bethsharp,Fun!23
789,Teresa,Taylor,10/7/57,Employee,-49.24287499999991,5,false,teresataylor,Fun!23
599,Darin,Baker,12/7/57,Employee,-130.12312499999894,3,false,darinbaker,Fun!23
29,Evil,Queen,1/1/58,Customer,-101.44762500000138,5,true,evilqueen,Fun!23
428,Krista,Blake,1/20/58,Employee,-35.17049999999813,2,true,kristablake,Fun!23
568,Dylan,Lopez,2/14/58,Employee,17.21887500000048,1,false,dylanlopez,Fun!23
857,Kristine,Smith,3/12/58,Employee,-0.3354999999996835,4,false,kristinesmith,Fun!23
945,Suzanne,Kennedy,7/4/58,Employee,60.345749999999725,4,false,suzannekennedy,Fun!23
447,Jon,Lopez,8/8/58,Employee,-54.94175000000132,7,true,jonlopez,Fun!23
795,Mark,Stewart,12/8/58,Employee,32.22299999999967,3,true,markstewart,Fun!23
407,Ricardo,Rodriguez,3/8/59,Employee,55.774124999999856,8,true,ricardorodriguez,Fun!23
291,Kristy,Hoover,4/1/59,Employee,-81.10449999999992,4,false,kristyhoover,Fun!23
643,Nicholas,Copeland,7/1/59,Employee,-14.150874999999758,4,true,nicholascopeland,Fun!23
546,Brandy,Valenzuela,9/26/59,Employee,65.08487500000012,9,false,brandyvalenzuela,Fun!23
924,Matthew,Khan,11/3/59,Employee,-0.8843750000000057,9,false,matthewkhan,Fun!23
873,Mindy,Ross,12/6/59,Employee,34.34699999999984,4,true,mindyross,Fun!23
321,Francisco,Moore,12/31/59,Employee,59.82124999999991,4,false,franciscomoore,Fun!23
498,Brittany,Nielsen,1/7/60,Employee,46.64575000000036,4,false,brittanynielsen,Fun!23
494,Matthew,Porter,2/2/60,Employee,-7.858749999999901,7,true,matthewporter,Fun!23
1031,Wendy,Phillips,2/23/60,Employee,-0.29050000000029286,10,false,wendyphillips,Fun!23
41,Diana,Garcia,2/27/60,Employee,47.95974999999976,4,false,dianagarcia,Fun!23
235,Samantha,May,4/3/60,Employee,-107.24550000000022,3,true,samanthamay,Fun!23
843,Kevin,Tran,5/13/60,Employee,29.458999999999435,10,false,kevintran,Fun!23
344,Brian,Hayes,7/19/60,Employee,26.763499999998942,8,false,brianhayes,Fun!23
396,Anthony,Sims,8/26/60,Employee,0.3011249999976684,11,false,anthonysims,Fun!23
363,Kevin,Swanson,9/13/60,Employee,-296.3498749999999,1,true,kevinswanson,Fun!23
966,Mary,Anderson,10/17/60,Employee,80.29699999999968,4,false,maryanderson,Fun!23
807,Jonathan,Martinez,11/7/60,Employee,-18.462249999998676,8,true,jonathanmartinez,Fun!23
956,Ryan,Washington,11/29/60,Employee,2.594624999999553,6,true,ryanwashington,Fun!23
384,Elizabeth,Alvarez,2/2/61,Employee,5.451624999999424,7,false,elizabethalvarez,Fun!23
493,Michael,Robinson,3/4/61,Employee,-8.570749999999748,8,false,michaelrobinson,Fun!23
591,Michelle,Ramirez,4/16/61,Employee,-8.14112500000121,3,true,michelleramirez,Fun!23
708,John,Davis,5/3/61,Employee,69.27787499999977,7,false,johndavis,Fun!23
800,Holly,Davidson,5/16/61,Employee,14.642000000001758,6,false,hollydavidson,Fun!23
286,Chris,King,5/20/61,Employee,-20.702624999999955,3,false,chrisking,Fun!23
798,Micheal,Sanders,7/11/61,Employee,40.61149999999944,6,false,michealsanders,Fun!23
441,Steven,Cabrera,8/20/61,Employee,19.771625000001535,9,false,stevencabrera,Fun!23
977,Stephanie,Perry,8/22/61,Employee,-10.30737500000086,7,false,stephanieperry,Fun!23
162,Lauren,Neal,9/9/61,Employee,-52.41712499999949,3,false,laurenneal,Fun!23
196,Kim,Buckley,9/16/61,Employee,-4.961000000000041,5,true,kimbuckley,Fun!23
775,Lori,Johnson,10/21/61,Employee,10.02187499999917,7,false,lorijohnson,Fun!23
491,Jessica,Anderson,11/6/61,Employee,69.83075000000039,4,false,jessicaanderson,Fun!23
634,Mercedes,Nichols,11/17/61,Employee,53.971999999998616,8,true,mercedesnichols,Fun!23
941,Ana,Andrade,11/28/61,Employee,-92.1398750000003,3,false,anaandrade,Fun!23
844,Linda,Miller,11/29/61,Employee,21.347499999999684,4,false,lindamiller,Fun!23
424,Randy,Keller,2/1/62,Employee,-62.988749999999754,2,true,randykeller,Fun!23
294,Tami,Alexander,2/13/62,Employee,109.17199999999912,2,false,tamialexander,Fun!23
14,Aurora,Disney,7/18/62,Customer,-259.2307499999979,3,true,auroradisney,Fun!23
355,Heidi,Barker,8/28/62,Employee,85.57599999999918,4,true,heidibarker,Fun!23
590,Jeff,Ray,9/4/62,Employee,51.98637500000004,3,true,jeffray,Fun!23
382,Joshua,Meadows,9/21/62,Employee,0.8289999999997235,3,true,joshuameadows,Fun!23
490,Jose,Evans,10/2/62,Employee,21.92974999999967,4,true,joseevans,Fun!23
786,Patricia,Mcdonald,11/9/62,Employee,22.120374999999683,7,false,patriciamcdonald,Fun!23
134,Daniel,Hampton,11/16/62,Employee,93.42124999999987,4,false,danielhampton,Fun!23
249,Jessica,Moore,2/9/63,Employee,41.20975000000044,4,true,jessicamoore,Fun!23
706,Gary,Smith,2/23/63,Employee,49.967499999999035,4,false,garysmith,Fun!23
992,Paul,Salas,4/22/63,Employee,0.5463749999998697,5,false,paulsalas,Fun!23
845,Jacob,Norton,5/1/63,Employee,-7.725499999999215,4,true,jacobnorton,Fun!23
275,Robert,Davis,8/25/63,Employee,14.045124999999729,9,true,robertdavis,Fun!23
127,Monica,Davenport,11/7/63,Employee,70.97962499999954,7,true,monicadavenport,Fun!23
849,Philip,Holt,1/10/64,Employee,59.56275000000096,2,false,philipholt,Fun!23
117,Christopher,Norris,1/18/64,Employee,1.8078749999994272,11,false,christophernorris,Fun!23
512,Mary,Chapman,2/5/64,Employee,62.099000000000785,4,true,marychapman,Fun!23
691,Christine,Ellis,2/8/64,Employee,41.43800000000121,4,false,christineellis,Fun!23
791,Timothy,Johnson,2/28/64,Employee,61.86624999999958,4,false,timothyjohnson,Fun!23
144,Todd,Brooks,7/1/64,Employee,55.635250000000724,4,false,toddbrooks,Fun!23
180,Richard,Brown,8/11/64,Employee,99.29162499999981,4,true,richardbrown,Fun!23
901,Emily,Chang,12/10/64,Employee,1.5260000000001241,5,true,emilychang,Fun!23
916,James,Watson,1/27/65,Employee,-0.14325000000110322,4,true,jameswatson,Fun!23
854,Nicholas,Smith,2/20/65,Employee,-6.3472500000002015,4,false,nicholassmith,Fun!23
869,Kenneth,House,2/28/65,Employee,18.46712499999984,5,false,kennethhouse,Fun!23
118,Crystal,Walker,3/18/65,Employee,10.9038749999998,3,false,crystalwalker,Fun!23
369,Carrie,Bennett,3/26/65,Employee,-10.043749999999989,10,true,carriebennett,Fun!23
955,Amy,Hall,7/21/65,Employee,124.78725000000031,2,false,amyhall,Fun!23
824,Joseph,Fritz,7/26/65,Employee,-155.84525000000076,4,false,josephfritz,Fun!23
953,Darrell,Jones,9/4/65,Employee,49.881124999999486,9,false,darrelljones,Fun!23
749,Brittney,Daniel,9/9/65,Employee,-15.502375000000029,6,true,brittneydaniel,Fun!23
387,Michele,Cummings,1/6/66,Employee,21.82850000000002,6,true,michelecummings,Fun!23
788,Kathy,Smith,1/9/66,Employee,75.98324999999954,2,false,kathysmith,Fun!23
668,Brittany,Richard,1/15/66,Employee,41.14812499999931,7,false,brittanyrichard,Fun!23
358,Christopher,Jones,1/21/66,Employee,21.178375000000884,11,true,christopherjones,Fun!23
131,Shane,Miller,3/3/66,Employee,17.0138749999999,5,true,shanemiller,Fun!23
461,Anthony,Dalton,3/28/66,Employee,69.66087500000013,11,true,anthonydalton,Fun!23
323,Lindsay,Webster,4/3/66,Employee,0.5966249999992641,8,true,lindsaywebster,Fun!23
762,Sara,Fox,5/27/66,Employee,47.476374999999635,6,true,sarafox,Fun!23
277,Michael,Williams,7/14/66,Employee,11.090749999999488,10,false,michaelwilliams,Fun!23
470,Barbara,Jones,7/14/66,Employee,-4.718125000000185,5,true,barbarajones,Fun!23
191,James,Hammond,7/26/66,Employee,71.01400000000012,4,false,jameshammond,Fun!23
671,Julia,Jones,8/4/66,Employee,18.43012499999854,3,true,juliajones,Fun!23
11,Aladdin,Disney,11/3/66,Customer,7.652249999999611,3,true,aladdindisney,Fun!23
757,David,Summers,12/4/66,Employee,10.180374999999998,4,true,davidsummers,Fun!23
59,Daniel,Lucio,2/26/67,Employee,64.64300000000117,5,true,daniellucio,Fun!23
593,Alyssa,Smith,3/1/67,Employee,147.60000000000167,4,false,alyssasmith,Fun!23
226,Ariana,Lara,4/2/67,Employee,-116.63700000000017,2,true,arianalara,Fun!23
910,Kelly,Wilson,5/20/67,Employee,-9.94649999999956,6,true,kellywilson,Fun!23
526,Robin,Watson,6/5/67,Employee,67.27637499999992,7,true,robinwatson,Fun!23
642,Krista,Lambert,6/7/67,Employee,70.8211249999998,7,true,kristalambert,Fun!23
130,Paula,Wyatt,6/29/67,Employee,123.21450000000046,5,true,paulawyatt,Fun!23
836,Gary,Park,3/3/68,Employee,35.07687499999929,3,true,garypark,Fun!23
373,Rhonda,Kane,3/12/68,Employee,71.97025000000141,10,true,rhondakane,Fun!23
650,David,Cox,6/2/68,Employee,-27.976999999997304,4,false,davidcox,Fun!23
228,Maria,Mccarthy,6/3/68,Employee,37.17787499999915,5,false,mariamccarthy,Fun!23
317,Brenda,Douglas,6/12/68,Employee,71.61074999999903,6,false,brendadouglas,Fun!23
683,Sarah,Griffin,8/11/68,Employee,24.326000000000533,6,true,sarahgriffin,Fun!23
975,Jerry,Rodriguez,8/27/68,Employee,-159.03112500000043,1,true,jerryrodriguez,Fun!23
693,Travis,Burton,10/19/68,Employee,-40.650000000001,4,false,travisburton,Fun!23
216,Virginia,Phelps,11/13/68,Employee,-17.539874999998688,5,false,virginiaphelps,Fun!23
859,Karl,Davis,1/9/69,Employee,6.763000000001071,9,true,karldavis,Fun!23
927,Ruth,Ponce,2/19/69,Employee,-94.30562500000133,6,true,ruthponce,Fun!23
254,David,Wright,2/27/69,Employee,46.99625000000009,6,false,davidwright,Fun!23
669,Sarah,Jones,3/4/69,Employee,38.20587500000158,3,false,sarahjones,Fun!23
499,Jessica,Frye,4/1/69,Employee,27.754500000000107,6,false,jessicafrye,Fun!23
936,Sharon,Gillespie,4/10/69,Employee,-8.672249999998712,4,false,sharongillespie,Fun!23
785,Patrick,Bennett,5/4/69,Employee,116.13987499999996,3,false,patrickbennett,Fun!23
763,Jeremy,Foster,5/15/69,Employee,87.29037499999954,4,true,jeremyfoster,Fun!23
189,Mark,Ramos,6/25/69,Employee,25.622875000001613,7,true,markramos,Fun!23
655,Gina,Swanson,7/6/69,Employee,7.387874999999767,3,false,ginaswanson,Fun!23
417,Nicole,Johnson,7/29/69,Employee,-52.34125000000154,4,false,nicolejohnson,Fun!23
583,Phillip,Brown,8/6/69,Employee,-45.4308750000007,7,true,phillipbrown,Fun!23
888,Stephanie,Williams,1/2/70,Employee,16.542875000001004,3,false,stephaniewilliams,Fun!23
239,Anna,Gutierrez,4/4/70,Employee,4.2055000000000575,4,false,annagutierrez,Fun!23
290,Matthew,Perez,8/23/70,Employee,52.19137499999951,5,false,matthewperez,Fun!23
523,Kim,Contreras,10/12/70,Employee,-187.35437500000035,4,true,kimcontreras,Fun!23
412,Rachel,Roberson,10/13/70,Employee,9.52100000000064,2,false,rachelroberson,Fun!23
638,Allen,Arnold,2/8/71,Employee,9.475124999998826,9,false,allenarnold,Fun!23
603,Brian,Gates,2/22/71,Employee,19.22387500000025,3,false,briangates,Fun!23
329,Stacey,Paul,2/26/71,Employee,1.7707500000007315,5,true,staceypaul,Fun!23
260,Chris,Holden,3/11/71,Employee,80.83000000000004,6,false,chrisholden,Fun!23
376,Dean,Smith,4/24/71,Employee,-18.75387500000079,7,false,deansmith,Fun!23
796,Debra,Raymond,6/22/71,Employee,100.71199999999982,4,false,debraraymond,Fun!23
351,Sarah,Mosley,6/28/71,Employee,-363.563874999998,1,true,sarahmosley,Fun!23
1028,Stephen,Peters,7/6/71,Employee,43.35449999999858,10,false,stephenpeters,Fun!23
902,Penny,Mcdaniel,8/17/71,Employee,-316.64799999999923,2,false,pennymcdaniel,Fun!23
644,Mark,Rogers,10/26/71,Employee,17.52637499999949,2,true,markrogers,Fun!23
776,Bryan,Fields,1/23/72,Employee,-51.65950000000112,8,false,bryanfields,Fun!23
38,Ashley,Gilmore,2/3/72,Employee,-6.3808749999993495,10,true,ashleygilmore,Fun!23
357,Elizabeth,Cordova,2/10/72,Employee,3.2109999999996717,7,true,elizabethcordova,Fun!23
270,Angelica,Bruce,4/17/72,Employee,90.55287500000108,7,true,angelicabruce,Fun!23
380,Shane,Arnold,9/13/72,Employee,96.97037499999851,7,false,shanearnold,Fun!23
503,Amy,Mcpherson,11/30/72,Employee,35.92212499999988,3,true,amymcpherson,Fun!23
185,Michael,White,12/21/72,Employee,43.492875000000396,6,true,michaelwhite,Fun!23
1027,Erin,Barton,1/8/73,Employee,-7.59400000000096,8,false,erinbarton,Fun!23
811,Melissa,Johnson,1/25/73,Employee,60.2393749999992,9,false,melissajohnson,Fun!23
532,Alexander,Carter,3/30/73,Employee,20.368750000003132,5,true,alexandercarter,Fun!23
659,Brandon,Flores,4/3/73,Employee,15.022500000000719,4,true,brandonflores,Fun!23
370,Natasha,Wheeler,5/26/73,Employee,58.16424999999859,4,false,natashawheeler,Fun!23
713,Anthony,Adams,10/25/73,Employee,41.21762499999983,3,false,anthonyadams,Fun!23
1020,Tonya,Elliott,11/2/73,Employee,-161.56462500000134,4,true,tonyaelliott,Fun!23
679,Lisa,Miller,11/29/73,Employee,-97.88887500000055,3,true,lisamiller,Fun!23
129,Kyle,Hodges,12/8/73,Employee,36.16774999999916,2,false,kylehodges,Fun!23
44,Bryan,Arriaga,12/22/73,Employee,20.598375000001113,4,true,bryanarriaga,Fun!23
330,Crystal,Johnson,2/16/74,Employee,142.3634999999995,5,true,crystaljohnson,Fun!23
26,Shere,Khan,2/18/74,Customer,20.314125000000473,7,false,sherekhan,Fun!23
339,Courtney,Johnson,4/14/74,Employee,72.98749999999927,4,false,courtneyjohnson,Fun!23
310,Denise,Morales,4/30/74,Employee,-29.49874999999838,4,false,denisemorales,Fun!23
199,Jerry,Lee,6/2/74,Employee,79.46675000000006,4,true,jerrylee,Fun!23
846,Joshua,Gomez,7/14/74,Employee,-31.95712499999877,7,true,joshuagomez,Fun!23
206,Zachary,Ellison,7/31/74,Employee,-2.8013750000002773,7,false,zacharyellison,Fun!23
607,Sarah,Cline,8/21/74,Employee,30.249625000000094,8,true,sarahcline,Fun!23
212,Sheila,Lewis,9/12/74,Employee,-3.4497500000019414,10,true,sheilalewis,Fun!23
984,Monica,Sullivan,9/23/74,Employee,-36.847125000000176,3,false,monicasullivan,Fun!23
381,Teresa,Jacobs,10/24/74,Employee,14.033749999998406,8,true,teresajacobs,Fun!23
504,Debra,Blackwell,12/22/74,Employee,7.560625000000073,3,true,debrablackwell,Fun!23
390,Anthony,Hardin,2/18/75,Employee,80.07212500000009,5,false,anthonyhardin,Fun!23
482,Derek,Irwin,3/16/75,Employee,66.92462499999903,4,true,derekirwin,Fun!23
386,Jacob,Williams,4/27/75,Employee,72.72849999999937,5,true,jacobwilliams,Fun!23
23,Scar,Lion,5/10/75,Customer,-4.687875000000588,5,true,scarlion,Fun!23
388,Craig,Oconnell,5/29/75,Employee,-202.14899999999943,1,true,craigoconnell,Fun!23
636,Scott,Bailey,7/2/75,Employee,-93.91087499999958,1,false,scottbailey,Fun!23
165,Justin,Wilson,9/17/75,Employee,16.290750000000713,2,false,justinwilson,Fun!23
537,Darlene,Russell,10/20/75,Employee,41.94937500000185,3,false,darlenerussell,Fun!23
50,Garab,Dorji,11/7/75,Employee,1.3266249999979465,12,true,garabdorji,Fun!23
619,Tyler,Baxter,1/26/76,Employee,45.02950000000004,4,false,tylerbaxter,Fun!23
666,Gabriel,Sanders,6/11/76,Employee,26.162624999999537,4,true,gabrielsanders,Fun!23
1029,Jessica,Smith,7/3/76,Employee,-15.040749999998809,10,false,jessicasmith,Fun!23
425,Brandon,Neal,7/7/76,Employee,20.41387500000006,6,true,brandonneal,Fun!23
664,Scott,Dunn,9/18/76,Employee,9.285374999999078,9,false,scottdunn,Fun!23
421,Anthony,Hunter,9/29/76,Employee,101.25937500000032,7,false,anthonyhunter,Fun!23
696,Andrew,Atkins,9/30/76,Employee,-236.3312500000011,2,false,andrewatkins,Fun!23
432,Becky,Gray,10/27/76,Employee,60.97112499999821,9,true,beckygray,Fun!23
674,Michael,Parrish,11/15/76,Employee,-8.532874999999137,6,true,michaelparrish,Fun!23
248,Christopher,Wright,12/5/76,Employee,58.64537500000057,9,false,christopherwright,Fun!23
856,George,Gilbert,12/21/76,Employee,-10.405499999998767,4,true,georgegilbert,Fun!23
293,Alexandra,Robinson,2/10/77,Employee,34.03574999999802,4,false,alexandrarobinson,Fun!23
925,Erica,Burch,3/6/77,Employee,-63.58925000000022,3,true,ericaburch,Fun!23
826,Ernest,Bentley,3/24/77,Employee,67.49762500000273,6,true,ernestbentley,Fun!23
871,Bryan,Wise,3/24/77,Employee,-122.75724999999989,3,true,bryanwise,Fun!23
492,Joe,Cochran,4/20/77,Employee,22.228124999999494,2,true,joecochran,Fun!23
479,Wesley,Lambert,5/22/77,Employee,-3.825500000000261,5,true,wesleylambert,Fun!23
923,Dana,Park,9/8/77,Employee,3.16249999999971,4,false,danapark,Fun!23
139,Thomas,Clark,10/2/77,Employee,-7.289249999999754,4,false,thomasclark,Fun!23
739,Jennifer,Bailey,11/5/77,Employee,-51.12437500000101,5,true,jenniferbailey,Fun!23
517,Michael,Adams,11/22/77,Employee,23.604250000001798,4,true,michaeladams,Fun!23
564,Christopher,Johnson,1/24/78,Employee,81.72812499999975,4,true,christopherjohnson,Fun!23
350,Deborah,Hunt,2/10/78,Employee,-20.535250000000133,3,true,deborahhunt,Fun!23
184,Emily,Richardson,2/18/78,Employee,65.12862500000062,5,true,emilyrichardson,Fun!23
306,David,Mills,5/11/78,Employee,-4.251625000000104,6,true,davidmills,Fun!23
194,Olivia,Romero,5/22/78,Employee,87.66262499999903,7,false,oliviaromero,Fun!23
567,Barbara,Lane,8/9/78,Employee,-8.824499999999347,4,false,barbaralane,Fun!23
415,Philip,Collins,8/23/78,Employee,78.12087500000007,7,false,philipcollins,Fun!23
641,Luis,Johnson,9/19/78,Employee,48.42075000000122,9,true,luisjohnson,Fun!23
970,Jeremy,Rocha,10/12/78,Employee,25.640749999999628,8,false,jeremyrocha,Fun!23
32,Quasimodo,Disney,11/12/78,Customer,49.52475000000061,6,true,quasimododisney,Fun!23
112,Logan,Palmer,12/8/78,Employee,14.989124999999603,4,true,loganpalmer,Fun!23
519,Christopher,Sanford,3/21/79,Employee,-23.965499999999906,4,true,christophersanford,Fun!23
336,Kimberly,Garcia,6/1/79,Employee,42.845499999999305,4,false,kimberlygarcia,Fun!23
574,Chad,Clark,6/21/79,Employee,-0.5400000000004184,8,false,chadclark,Fun!23
673,Ashley,Walker,7/10/79,Employee,-29.653625000000375,5,false,ashleywalker,Fun!23
874,Sonia,Durham,9/12/79,Employee,20.649625000000214,9,true,soniadurham,Fun!23
453,Ray,Booth,9/23/79,Employee,-190.95174999999836,4,false,raybooth,Fun!23
148,Ashley,Evans,10/18/79,Employee,-48.142624999999384,10,true,ashleyevans,Fun!23
678,Jason,Lee,12/13/79,Employee,67.82112499999971,2,true,jasonlee,Fun!23
193,Jeremy,Morris,12/26/79,Employee,93.81262500000241,3,true,jeremymorris,Fun!23
522,Noah,Horne,1/21/80,Employee,43.15712499999836,6,true,noahhorne,Fun!23
620,Amber,Long,2/13/80,Employee,21.485499999999547,3,true,amberlong,Fun!23
667,Lori,Hall,3/18/80,Employee,-25.020499999998492,5,true,lorihall,Fun!23
985,Luis,Solomon,4/16/80,Employee,11.378249999999838,2,true,luissolomon,Fun!23
42,Alexis,Acosta,6/8/80,Employee,80.46812499999999,4,true,alexisacosta,Fun!23
375,Jeremiah,Williamson,6/9/80,Employee,21.855624999999407,5,false,jeremiahwilliamson,Fun!23
906,Rodney,Moss,6/9/80,Employee,-10.37949999999978,5,true,rodneymoss,Fun!23
877,Curtis,Phillips,10/9/80,Employee,-12.21525000000031,5,true,curtisphillips,Fun!23
557,Rodney,Berg,11/9/80,Employee,63.61237500000138,5,false,rodneyberg,Fun!23
319,Jade,Crawford,11/25/80,Employee,28.747500000000144,9,true,jadecrawford,Fun!23
312,Gregory,Maxwell,11/28/80,Employee,63.30774999999977,8,false,gregorymaxwell,Fun!23
1014,Austin,Lewis,1/8/81,Employee,-70.43824999999947,6,false,austinlewis,Fun!23
886,Kelly,Herring,1/12/81,Employee,50.72162499999996,5,false,kellyherring,Fun!23
563,Diana,Matthews,2/23/81,Employee,38.083249999999396,10,false,dianamatthews,Fun!23
55,Ian,Islas,3/22/81,Employee,-3.617749999998864,6,true,ianislas,Fun!23
831,Michael,Prince,4/3/81,Employee,-3.1008749999980694,6,true,michaelprince,Fun!23
917,Kara,Summers,4/24/81,Employee,4.6210000000004925,4,true,karasummers,Fun!23
170,Christina,Walker,5/3/81,Employee,-57.51437500000088,5,false,christinawalker,Fun!23
602,Shannon,White,6/28/81,Employee,-58.65925000000061,5,true,shannonwhite,Fun!23
147,Rachel,Vasquez,10/31/81,Employee,-3.19475000000142,6,false,rachelvasquez,Fun!23
276,Allison,Chang,11/21/81,Employee,12.873749999998779,6,true,allisonchang,Fun!23
96,Sean,Klein,2/26/82,Employee,37.30550000000221,7,true,seanklein,Fun!23
505,Angela,Lang,3/27/82,Employee,-44.28525000000013,2,false,angelalang,Fun!23
830,Mark,Thompson,4/2/82,Employee,76.120124999999,3,false,markthompson,Fun!23
702,John,Hill,5/22/82,Employee,35.01362500000036,5,false,johnhill,Fun!23
626,Heather,Cunningham,6/13/82,Employee,-31.7349999999999,8,true,heathercunningham,Fun!23
86,Andrea,Villagomez,9/10/82,Employee,84.96312500000204,5,true,andreavillagomez,Fun!23
841,Victor,Anderson,9/29/82,Employee,-213.12387499999932,1,false,victoranderson,Fun!23
993,Danielle,Conrad,10/10/82,Employee,-189.0321249999979,1,false,danielleconrad,Fun!23
331,Jordan,Wilson,10/30/82,Employee,7.488750000000721,8,false,jordanwilson,Fun!23
166,Craig,Espinoza,11/2/82,Employee,136.25599999999918,4,false,craigespinoza,Fun!23
227,Roberto,Gutierrez,12/8/82,Employee,32.17975000000206,4,false,robertogutierrez,Fun!23
476,Terri,Strickland,1/9/83,Employee,12.693624999999528,6,true,terristrickland,Fun!23
770,Laurie,Mendoza,1/20/83,Employee,19.114624999999776,7,true,lauriemendoza,Fun!23
872,Joseph,Robinson,1/31/83,Employee,49.99662499999994,9,false,josephrobinson,Fun!23
187,Jeremy,Alvarez,2/16/83,Employee,112.30399999999963,4,false,jeremyalvarez,Fun!23
530,Ryan,Brown,2/20/83,Employee,24.788500000000482,7,true,ryanbrown,Fun!23
778,Craig,Brown,2/25/83,Employee,-7.67850000000044,6,false,craigbrown,Fun!23
93,Robert,Lyons,4/1/83,Employee,83.72362500000051,5,false,robertlyons,Fun!23
914,Amanda,Johnson,5/5/83,Employee,29.80749999999989,4,false,amandajohnson,Fun!23
656,Kimberly,Martinez,6/16/83,Employee,4.87924999999845,8,false,kimberlymartinez,Fun!23
30,Pinocchio,Disney,6/25/83,Customer,-164.55162500000006,3,false,pinocchiodisney,Fun!23
723,Sean,Hernandez,8/18/83,Employee,-0.8239999999998986,8,true,seanhernandez,Fun!23
687,Mary,Gonzalez,11/2/83,Employee,32.57037499999953,5,false,marygonzalez,Fun!23
487,Michael,Fox,11/19/83,Employee,-7.283750000000282,2,false,michaelfox,Fun!23
840,Sandra,Newton,1/19/84,Employee,-35.29599999999982,4,false,sandranewton,Fun!23
101,Patrick,Henderson,2/13/84,Employee,1.5538749999982429,7,false,patrickhenderson,Fun!23
197,Nicole,Rowland,2/19/84,Employee,-5.61525000000033,5,true,nicolerowland,Fun!23
37,Daniel,Mejia,2/22/84,Employee,26.751000000001,4,true,danielmejia,Fun!23
313,Jenny,Henry,3/20/84,Employee,42.27112499999937,3,false,jennyhenry,Fun!23
234,Destiny,Ferguson,3/21/84,Employee,59.64075000000031,9,true,destinyferguson,Fun!23
198,Samantha,Howell,4/24/84,Employee,-65.40737500000012,3,true,samanthahowell,Fun!23
690,Carl,Foley,5/6/84,Employee,-4.641875000001349,11,true,carlfoley,Fun!23
892,Jack,Morgan,5/9/84,Employee,8.686875000000782,8,true,jackmorgan,Fun!23
51,Marc,Driver,6/3/84,Employee,24.632625000000417,5,false,marcdriver,Fun!23
114,Michele,Stevens,6/23/84,Employee,30.899875000000648,6,true,michelestevens,Fun!23
665,Lawrence,Henry,9/13/84,Employee,32.73837500000127,7,false,lawrencehenry,Fun!23
474,Angela,Mcintyre,10/22/84,Employee,24.15612499999827,9,true,angelamcintyre,Fun!23
149,Nancy,Morgan,11/18/84,Employee,46.0718750000012,7,false,nancymorgan,Fun!23
698,Perry,Hill,11/22/84,Employee,-11.258750000000077,6,false,perryhill,Fun!23
606,Lawrence,Price,12/14/84,Employee,91.97662499999922,7,false,lawrenceprice,Fun!23
92,Brad,Patel,12/17/84,Employee,-139.69362500000125,3,false,bradpatel,Fun!23
876,Carolyn,Dunn,12/24/84,Employee,69.46187500000023,4,true,carolyndunn,Fun!23
721,Carmen,Hays,1/23/85,Employee,67.94287500000138,5,false,carmenhays,Fun!23
334,Kevin,Scott,2/9/85,Employee,3.401499999998464,8,false,kevinscott,Fun!23
701,John,Blair,3/1/85,Employee,-72.76587500000005,3,true,johnblair,Fun!23
988,Carmen,Petersen,6/7/85,Employee,-3.6788750000000903,4,true,carmenpetersen,Fun!23
133,Hannah,Arias,6/11/85,Employee,66.28937499999986,7,false,hannaharias,Fun!23
586,Heather,Little,7/29/85,Employee,71.34162500000093,1,true,heatherlittle,Fun!23
584,Andrew,Torres,9/17/85,Employee,53.98887499999904,6,true,andrewtorres,Fun!23
802,Michelle,Oliver,11/12/85,Employee,-33.13462500000054,4,true,michelleoliver,Fun!23
1036,Shelly,Jones,11/23/85,Employee,60.009874999999624,3,true,shellyjones,Fun!23
615,Vanessa,Watson,12/1/85,Employee,32.166125000000534,7,true,vanessawatson,Fun!23
416,Hunter,Moore,12/12/85,Employee,11.08837499999845,7,false,huntermoore,Fun!23
365,Peggy,Murphy,12/26/85,Employee,-15.532374999999945,3,false,peggymurphy,Fun!23
627,Ronald,Bond,2/2/86,Employee,81.8969999999988,6,true,ronaldbond,Fun!23
1017,Kim,Craig,3/6/86,Employee,10.917875000000109,5,true,kimcraig,Fun!23
991,Emily,Jackson,7/8/86,Employee,-37.30550000000039,4,false,emilyjackson,Fun!23
211,Brian,Jensen,7/13/86,Employee,15.577499999999645,6,false,brianjensen,Fun!23
138,Christopher,Coleman,8/19/86,Employee,61.80337500000019,2,true,christophercoleman,Fun!23
